nom_table	nom_champ1	nom_champ2	res_min	res_max	ratio_distinct	nb_valeur_distincts_50	nb_valeur_distincts_500	nb_valeur_distincts_5000	statut
b_i_tcga_i_net_ref_cbe	cod_cbe	lib_cbe	-1.5140922949570894	0.5067628857405905	0.9441277080957811	0	0	1	1
b_i_tcga_i_dmtaxeint	peridec_rr	dlglibl	0.6387851565922813	0.43969956189145476	1.5	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_re	pernoml_rd	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_re	pernoml_rd	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_re	pernoml_re	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	peridec_re	pernoml_re	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	rcscodc	pernoml_rr	0.03373810805393603	0.43969956189145476	0.6666666666666666	1	0	0	0
b_v_ass_v_p_ev_vie_solvency	reval_majl	indiv_coll	-0.525463724881089	-1.802948296439507	0.6666666666666666	1	0	0	0
b_v_ngo_t_contrat	typ_prime_base	nat_risque	0.7190029065470652	0.47079068880868113	1.0	1	0	0	0
b_v_ass_v_p_ev_vie_solvency	flag_madelin	type_de_terme	-0.11142395679141544	-0.9012916798798728	0.6666666666666666	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_r	rcsinsl	0.03373810805393603	0.43969956189145476	1.5	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_d	urelibl_e	-0.2533883871903958	-1.042777385492859	1.0	1	0	0	0
b_v_dmr_r_ttretcodsap	lbfond1	garcompl	-1.6117851770420868	-2.830222786076884	1.0	1	0	0	0
b_v_tcol_r_dm_contrat_option	cdfamcompta	lbsituatcon	-1.3548845908656555	-2.8100827107825372	0.9333333333333333	1	0	0	0
b_i_tcga_i_dmtaxeint	flagape	pernoml_rd	-0.039016578673880024	-0.3143064287190176	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_h	pernoml_rh	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	prod_comptable_ext	nom_commercial	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_us	reglibl_b	-2.222160179185307	-2.678763288040961	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	nacccodc	urelibl_j	-1.929957708720938	-2.3092974696400903	1.0	1	0	0	0
b_v_ngo_t_contrat	flag_new_business	canton	0.5763908054707082	0.5067628857405905	1.0	1	0	0	0
rst_tcol_r_s_prestation	cd_uc_evol_bmg	lb_branche_mere	0.0	0.0	0.0	0	0	0	0
b_i_tcga_i_dmtaxeint	ciecodc	pernoml_rd	0.6543512889818518	0.34218006830580333	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_j	natlibl	-1.929957708720938	-2.3092974696400903	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_r	pernoml_rd	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_i_tcga_i_dmtaxeint	flagape	urelibl_r	0.29328542536388025	0.43969956189145476	1.5	1	0	0	0
b_v_apg_r_contrats_echeanciers	apporteur_code	apporteur_libelle	0.5577745849133405	0.5067628857405905	0.9377431906614786	0	1	0	1
b_v_apg_r_contrats_echeanciers	apporteur_code	apporteur_libelle	0.5577745849133405	0.5067628857405905	0.9377431906614786	0	1	0	1
b_i_tcga_i_dmtaxeprod	brtcodc	brtlibl	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_p3i_r_indiv	frais	commentaire	-1.2001171674758566	0.5053475147959331	1.5	1	0	0	0
b_v_ngo_t_contrat	code_promotion	lib_opt_cl_obseques	0.7447276960257366	0.5067628857405905	0.07692307692307693	1	0	0	0
b_v_ngo_t_contrat	dur_pen_rachat	lib_qual_pers_2	0.7144998707724005	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	flag_emprunteur	lib_qual_pers_2	-1.4262624983576853	0.45154164396133933	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rj	dlglibl	0.06706967466727803	0.3138778753976807	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_f	pernoml_rd	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ur	pernoml_uf	0.6359089622528038	0.43969956189145476	0.6666666666666666	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ur	pernoml_uf	0.6359089622528038	0.43969956189145476	0.6666666666666666	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_r	pernoml_uh	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_v_ngo_t_contrat	tab_mortalite_regl	seg_tarif_type_1_fumer	-0.6018237145067904	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	intidec	titdenl	0.19079154066891568	-0.44727377873892626	0.9783488163020677	0	0	0	0
b_v_ngo_t_provision_rap	type_tempo_novita	pm_incap_avec_corr	-0.622782950806061	0.4986782869047068	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_f	reglibl_j	0.06537768292726569	-0.4631999681069644	1.0	1	0	0	0
b_v_gb2k_e_contrats	flag_produit	flag_individuel_collectif	-1.010114926288381	0.4885590378985342	1.0	1	0	0	0
b_t_bmg_t_ref_type_asso	cd_type_asso	l_type_asso	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_type_asso	cd_type_asso	l_type_asso	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_tcol_r_dm_prestation_prev	idbenefprestagi	lbbenefprest	0.660586556390686	0.5067628857405905	0.9918716809363823	0	0	0	0
b_v_tcol_r_dm_prestation_prev	idbenefprestagi	lbbenefprest	0.660586556390686	0.5067628857405905	0.9918716809363823	0	0	0	0
b_v_gb2k_r_contrats	code_comm_sur_encours_except	libelle_typo_produit	0.7417576085998939	0.5020594992168055	1.0	1	0	0	0
b_v_gb2k_r_contrats	id_contractant_c2	libelle_typo_produit	0.7391707582612564	0.5066757859901496	0.6666666666666666	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_d	pernoml_ue	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_v_p3i_r_indiv	type_tempo_novita	garantie	-1.1802664444513282	0.5049938898091452	1.5	1	0	0	0
b_v_p3i_r_indiv	type_tempo_novita	societe	0.7409791582665077	0.5049938898091452	1.5	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_f	reglibl_e	0.4381179063142352	-0.05097339822485457	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_h	reglibl_h	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	codsouinf	codoption	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_t_ech_t_mouvements	code_etat_avant	etat_avant	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_ech_t_mouvements	code_etat_avant	etat_avant	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_gb2k_e_contrats	flag_transfo_fourgous	flag_individuel_collectif	0.7348593410301941	0.5067628857405905	1.0	1	0	0	0
b_v_epa_e_etatctrl	activite	libelle	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	flag_produit	libelle_code_type_prime	-1.010114926288381	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	nacccodc	reglibl_j	-1.929957708720938	-2.3092974696400903	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_r	reglibl_r	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_r	reglibl_r	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_r	pernoml_ur	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	nacccodc	urelibl_e	-1.7328435452876465	-2.2840716399175243	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_d	urelibl_h	0.39209640165080023	-0.13403346223988535	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_e	urelibl_r	0.6359089622528038	0.43969956189145476	1.5	1	0	0	0
b_t_bmg_t_dwh_indc_cli	cd_qual_occp	cd_ori_dt_der_actr	0.3567480498660389	0.24215384390247569	1.0	1	0	0	0
b_t_bmg_t_ref_bilan_sinstr	cd_bilan_sinstr	l_bilan_sinstr	0.43580938191018065	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_bilan_sinstr	cd_bilan_sinstr	l_bilan_sinstr	0.43580938191018065	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_vie_loi_fisc	cd_loi_fisc	l_loi_fisc	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_vie_loi_fisc	cd_loi_fisc	l_loi_fisc	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_gbp_e_t5_fin	flag_transf_fourgous_out	l_typ_produit	0.5750494756654886	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	frequence_charg_sur_encours	libelle_senacq	-0.6394767583247337	-1.4540266961750272	1.0	1	0	0	0
b_v_gpas_s_prime_ptf_gpat	codcompag	numopeven	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_b	pernoml_rp	-1.5487580056802654	-3.5278264622921323	1.4	1	0	0	0
b_v_gbp_e_t5_fin	f_dates_retro	reseau_new	-0.08895668255399157	0.20104276169457821	1.0	1	0	0	0
b_v_ngo_t_contrat	tarif	canton	-1.647150774495772	0.5067628857405905	0.3333333333333333	1	0	0	0
b_v_ngo_t_contrat	cd_opt_secu	typ_prime_adh	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	typ_rachat	lib_opt_secu	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_f	urelibl_f	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_t_bmg_t_ref_nat_accord	cd_nat_accord	l_nat_accord	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_nat_accord	cd_nat_accord	l_nat_accord	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_grpe_affn	cd_grpe_affn	ll_grpe_affn	0.22963597278170952	0.5067628857405905	0.947129909365559	0	0	1	1
b_t_bmg_t_ref_grpe_affn	cd_grpe_affn	ll_grpe_affn	0.22963597278170952	0.5067628857405905	0.947129909365559	0	0	1	1
b_i_tcga_i_dmtaxeint	peridec_rd	rcsinsl	-0.039016578673880024	-0.7862128766054249	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_r	pernoml_ud	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_i_ass_i_p_ev_iard_solvency	code_aggravation_rte	type_annuites	0.6839707253592494	0.504673362727524	0.5	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_d	urelibl_f	0.03373810805393603	-0.5207267402803748	1.0	1	0	0	0
b_v_rejet_r_cv_tz_ttcontrat	indtransfpeapepmad	cdtest	-0.05263490856772828	0.4041767996718172	1.0	1	0	0	0
b_t_bmg_t_ref_intermediaire	cd_reseau_gen	l_reseau_gen	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_intermediaire	cd_reseau_gen	l_reseau_gen	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
rst_ngo_t_s_provision	cd_reseau	lb_typologie_produit_agi	0.0	0.0	0.0	0	0	0	0
b_v_tcol_r_dm_prestation_prev	idbenefreglagi	lbbenefprest	0.4731146380714848	0.27937679325070974	1.9639484978540773	0	0	0	0
b_v_tcol_r_dm_prestation_prev	idbenefreglagi	lbbenefprest	0.4731146380714848	0.27937679325070974	1.9639484978540773	0	0	0	0
b_v_dmr_r_ttretcodsap	id_derversion	lbreassureur	-1.2053713479414443	0.3768057030959028	1.0	1	0	0	0
b_v_ngo_t_contrat	flag_madelin	lib_popul	-0.5072599632388266	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uf	pernoml_uf	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	peridec_uf	pernoml_uf	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	peridec_ua	reglibl_a	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rp	reglibl_b	-1.5487580056802654	-3.5278264622921323	1.4	1	0	0	0
b_i_tcga_i_dmtaxeint	nacccodc	urelibl_f	-1.6968048876995565	-2.3348307614817103	1.0	1	0	0	0
b_t_bmg_t_ref_natn	cd_natn	l_natn	0.7448714099334387	0.5067628857405905	1.0	0	1	0	1
b_t_bmg_t_ref_natn	cd_natn	l_natn	0.7448714099334387	0.5067628857405905	1.0	0	1	0	1
b_v_cv_r_tcnatmvt	cdnatmvt	lbnatmvtcourt	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_cv_r_tcnatmvt	cdnatmvt	lbnatmvtcourt	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_dmr_r_ttrettaux	escompte	lbrole	-0.6702478221491839	0.44415645612149296	1.0	1	0	0	0
b_v_ais_r_support	code_mouve	lib_mouve	0.7448714099334387	0.5067628857405905	0.9090909090909091	1	0	0	1
b_v_ais_r_support	code_mouve	lib_mouve	0.7448714099334387	0.5067628857405905	0.9090909090909091	1	0	0	1
b_i_tcga_i_dmtaxeint	insidec_b	pernoml_ur	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_i_tcga_i_dmtaxeint	rcscodc	pernoml_rd	-0.039016578673880024	-0.7862128766054249	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_j	reglibl_s	-2.1047377728046097	-2.6898380213094653	1.0	1	0	0	0
b_v_ngo_t_contrat	tarif	lib_popul	-1.647150774495772	0.5067628857405905	0.3333333333333333	1	0	0	0
b_i_gps_i_ref_iard_dwbaxeint_h	insperidec_a	cirlibl_a	0.6641041938048731	0.45058354670649464	0.90625	1	0	0	0
b_t_bmg_t_inf_cli_coord	cd_iban_princ	l_adr_4	-2.7370387267995766	-1.473912440198088	4453582.0	0	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ud	pernoml_rj	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_gps_i_ref_iard_dwbaxeint_h	accnmvc	pernoml_rs	-4.045592180135675	-6.223672613112395	0.7142857142857143	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rj	pernoml_ud	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_j	natlibl	-1.929957708720938	-2.3092974696400903	1.0	1	0	0	0
b_v_ngo_t_jbi306_gie_plancher	rpt	codeproduitinventaire	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_gbp_e_t5_fin	typ_support	type_ctr	0.2796694907018271	0.5067628857405905	1.3333333333333333	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_h	urelibl_d	0.39209640165080023	-0.13403346223988535	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rj	urelibl_r	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rr	urelibl_r	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_rejet_r_cv_tz_ttprovretraite	cdlotimport	lbtyptable	-1.7558942979903411	0.5067628857405905	1.0	1	0	0	0
b_v_cv_r_tcmotifsortie	cdmotifsortie	libmotifsortie	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_cv_r_tcmotifsortie	cdmotifsortie	libmotifsortie	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_ngo_t_provision_rap	marche	pm_incap_avec_corr	-1.6082134073893313	-1.985869095332028	1.5	1	0	0	0
b_v_p3i_r_indiv	marche	pm_incap_avec_corr	-0.9019658993253398	-1.6977117649648308	1.0	1	0	0	0
b_v_gbp_e_t5_fin	flag_fourgous	reseau_new	-0.08895668255399157	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_provision_rap	date_estimee	societe_2	-0.7919514658403254	0.5018417498407046	1.0	1	0	0	0
b_v_p3i_r_indiv	date_estimee	societe_2	-0.6775743571638356	0.4996860310173034	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_r	pernoml_uh	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_f	urelibl_d	0.03373810805393603	-0.5207267402803748	1.0	1	0	0	0
b_v_ngo_t_provision_rap	inspecteur	garantie	0.07593107421618768	-0.7094980294099819	1.0	1	0	0	0
b_v_p3i_r_indiv	inspecteur	garantie	0.02732367730683363	-0.7978755331894022	1.0	1	0	0	0
b_v_gb2k_r_contrats	flag_proroge	libelle_code_origine_frais	0.4954798754344405	0.5017981999654841	1.0	1	0	0	0
b_i_ass_i_p_ev_iard_solvency	code_lieu_sinistre	lieu_du_sinistre	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_ass_i_p_ev_iard_solvency	code_lieu_sinistre	lieu_du_sinistre	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	peridec_uj	pernoml_rd	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uf	pernoml_re	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_tcontrat	no_ordre_74	qual_pers_74	0.6801043421957041	0.4164404445338338	1.0	1	0	0	0
b_v_apg_r_cv_ttproduit	cdassoc	lbtypproduit	-1.217487388453447	-0.7262760543373282	1.0	1	0	0	0
b_v_gb2k_e_contrats	flag_transfo_fourgous	libelle_sous_typologie	-0.7431423904138293	0.5067628857405905	1.0	1	0	0	0
b_v_ngo_t_contrat	cd_cie_sas	nat_risque	-0.36148615619302316	0.3341311803676004	3.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_e	reglibl_e	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	regidec_e	reglibl_e	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_ngo_t_contrat	flag_pep	typ_prime_adh	0.7445360774821337	0.5067628857405905	1.0	1	0	0	0
b_v_dmr_r_ttretcodsap	cdadoseurmulti	typprofoc	-1.9537734984589668	-4.013840456757381	1.0555555555555556	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_d	urelibl_r	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_v_rejet_r_cv_tz_ttprime	cdgcs	cdtest	0.6262116268074266	0.5067628857405905	1.0	1	0	0	0
b_v_rejet_r_cv_tz_ttprime	cdgcs	cdtest	0.6262116268074266	0.5067628857405905	1.0	1	0	0	0
b_v_dmr_r_ttretcodsap	cdlob	indcgscan	-0.9075922988118762	-2.3082949515125204	1.0	1	0	0	0
b_r_gnr_t_rsbinsp	instell	insmail	-0.4542836635353288	-0.7758932981732402	0.9154761904761904	0	0	1	0
b_r_gnr_t_rsbinsp	instell	insmail	-0.4542836635353288	-0.7758932981732402	0.9154761904761904	0	0	1	0
b_t_bmg_t_dwh_indc_cli	cd_filpar	l_qual_occp	0.678283966031478	0.39196541466006546	1.0	1	0	0	0
b_v_gbp_e_t5_fin	f_calc_pb	l_typ_produit	0.5750494756654886	0.5067628857405905	1.0	1	0	0	0
b_v_ass_v_p_pm_vie_solvency	code_pb	libelle_code_pb	-0.14557996218860791	0.5067628857405905	0.9507389162561576	0	1	0	1
b_v_ass_v_p_pm_vie_solvency	code_pb	libelle_code_pb	-0.14557996218860791	0.5067628857405905	0.9507389162561576	0	1	0	1
b_v_gpas_s_prime_ptf_gpat	codcompag	libgarant	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rr	pernoml_rd	-0.039016578673880024	0.43969956189145476	0.6666666666666666	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rr	pernoml_rd	-0.039016578673880024	0.43969956189145476	0.6666666666666666	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rh	pernoml_rj	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rh	pernoml_rj	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ue	pernoml_ud	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ue	pernoml_ud	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtresp	rccrespcodc	rccresplibl	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtresp	rccrespcodc	rccresplibl	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	regidec_f	reglibl_e	0.4381179063142352	-0.05097339822485457	1.0	1	0	0	0
b_i_ass_i_p_pm_iard_solvency	societe	regroupmt	0.589993326834709	0.25254310213501396	1.0	1	0	0	0
b_v_gbp_e_t5_fin	f_dates_nov	systeme	0.5525822014280647	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_e	reglibl_j	-0.23325406872133544	-1.0061693603827342	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_e	urelibl_d	-0.2533883871903958	-1.042777385492859	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_e	urelibl_f	0.4381179063142352	-0.05097339822485457	1.0	1	0	0	0
b_v_ngo_t_contrat	cd_frais_adhs	canton	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ciridec_j	cirlibl_d	0.5176405600021007	0.10468866276982121	1.0909090909090908	1	0	0	0
b_t_bmg_t_ref_form_jur	cd_form_jur	l_form_jur	0.7448714099334387	0.5067628857405905	1.0	0	1	0	1
b_t_bmg_t_ref_form_jur	cd_form_jur	l_form_jur	0.7448714099334387	0.5067628857405905	1.0	0	1	0	1
b_v_cv_r_tctypmvt	cdtypmvt	lbtypmvtcourt	0.5772051842810197	0.5067628857405905	0.9939577039274925	0	1	0	1
b_v_cv_r_tctypmvt	cdtypmvt	lbtypmvtcourt	0.5772051842810197	0.5067628857405905	0.9939577039274925	0	1	0	1
b_v_ngo_t_contrat	flag_pu_pp	nat_risque	0.7190029065470652	0.47079068880868113	1.0	1	0	0	0
b_i_gps_i_ref_iard_dwbaxeint_h	flagape	pernoml_cb	-0.36555805024458227	0.38752332738760187	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ur	pernoml_rf	0.6359089622528038	0.43969956189145476	0.6666666666666666	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_h	pernoml_ue	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_b	rcsinsl	-0.039016578673880024	-0.7862128766054249	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_b	rcsinsl	-0.039016578673880024	-0.7862128766054249	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rh	rcsinsl	-0.039016578673880024	-0.7862128766054249	1.0	1	0	0	0
b_t_bn_t_pddged_t_ref_si	rsi_id	rsi_lib_crt	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_t_bn_t_pddged_t_ref_si	rsi_id	rsi_lib_crt	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_f	reglibl_f	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	insidec_j	dlglibl	0.06706967466727803	0.3138778753976807	1.0	1	0	0	0
b_v_ngo_t_contrat	flag_new_business	lib_popul	0.5763908054707082	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	indicateur_garantie_plancher	libelle_typo_produit	0.30965779277566	0.4885590378985342	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_rh	pernoml_uf	0.06994634805311405	0.3086484063812354	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	flagape	pernoml_uh	-0.039016578673880024	-0.3143064287190176	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_d	reglibl_j	0.7105242650390023	0.44431323567228603	1.0	1	0	0	0
b_v_gb2k_e_contrats	sous_typologie_produit	flag_individuel_collectif	-0.7431423904138293	0.4885590378985342	1.0	1	0	0	0
b_i_tcga_i_dmtteva	tevacodc	tevalibl	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	ureidec_e	reglibl_e	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ud	urelibl_r	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_i_gps_i_ref_iard_dwbaxeint_h	claclac	cirlibl_e	-0.3831615667990091	-0.16696674887892796	1.0	1	0	0	0
b_t_bmg_t_ref_ctx	cd_ctx	l_ctx	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_t_bmg_t_ref_ctx	cd_ctx	l_ctx	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_v_gb2k_e_contrats	code_motif_entree	libelle_cadre_fiscal	-0.22941307501481742	-0.21694894066918488	0.9230769230769231	1	0	0	0
b_v_gb2k_e_contrats	indicateur_maj_deces_a2	libelle_code_nantissement	0.5285819788418182	0.19747167192651965	1.0	1	0	0	0
b_v_gb2k_e_contrats	cadre_fiscal	motif_entree	-0.22941307501481742	-0.21694894066918488	1.0833333333333333	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_ue	dlglibl	0.7419952155939612	0.5015334167241453	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uh	dlglibl	0.06706967466727803	0.3138778753976807	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	peridec_uh	reglibl_r	-0.039016578673880024	0.43969956189145476	1.5	1	0	0	0
b_i_tcga_i_dmtaxeint	regidec_b	urelibl_b	0.7448714099334387	0.5067628857405905	1.0	1	0	0	0
b_i_tcga_i_dmtaxeint	ureidec_s	urelibl_s	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	ureidec_s	urelibl_s	0.7448714099334387	0.5067628857405905	1.0	1	0	0	1
b_i_tcga_i_dmtaxeint	intidec	intlibl	0.5693473868542295	0.5067628857405905	0.9619418639496554	0	0	0	1
b_v_dmr_r_ttretadhesion	cdtyptaux	lbcompagnie	-0.724747010227964	0.1492184101825051	1.0	1	0	0	0
b_v_gb2k_e_contrats	indicateur_maj_deces_exclue_a2	libelle_code_nantissement	0.5747620478500843	0.26514817801875656	1.0	1	0	0	0
b_v_gb2k_e_contrats	indicateur_garantie_plancher	libelle_code_type_prime	0.30965779277566	0.5067628857405905	1.0	1	0	0	0
b_v_gb2k_e_contrats	code_comm_sur_encours_except	libelle_pays_fiscal	-1.387421419569405	0.3793864687014546	1.0	1	0	0	0
b_i_gps_i_inf_devis_orgtu_bat	org_bat_ind_telemed	org_bat_lib_marque	-2.8108540221662333	-5.578787802846243	146.0	0	1	0	0
b_i_gps_i_inf_devis_orgtu_bat	org_bat_ind_telemed	org_bat_lib_marque	-2.8108540221662333	-5.578787802846243	146.0	0	1	0	0
